video_number,video_url,author,comment,likes,published_time,comment_length,case_folding,text_cleaning,normalized_text,tokens,stopwords_removed,stemmed,clean_comment,cluster
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@alwirasyiidu195,"Pak Helmy @HelmyYahyaBicara, kami memiliki platform yang bergerak di bidang pendidikan. Sudah berkembang di 20 provinsi. Apakah bisa kami dipertemukan dengan Davyn?",2,2 tahun yang lalu,164,"pak helmy @helmyyahyabicara, kami memiliki platform yang bergerak di bidang pendidikan. sudah berkembang di 20 provinsi. apakah bisa kami dipertemukan dengan davyn?",pak helmy kami memiliki platform yang bergerak di bidang pendidikan sudah berkembang di provinsi apakah bisa kami dipertemukan dengan davyn,pak helmy kami memiliki platform yang bergerak di bidang pendidikan sudah berkembang di provinsi apakah bisa kami dipertemukan dengan davyn,"['pak', 'helmy', 'kami', 'memiliki', 'platform', 'yang', 'bergerak', 'di', 'bidang', 'pendidikan', 'sudah', 'berkembang', 'di', 'provinsi', 'apakah', 'bisa', 'kami', 'dipertemukan', 'dengan', 'davyn']","['memiliki', 'platform', 'bergerak', 'bidang', 'pendidikan', 'berkembang', 'provinsi', 'dipertemukan']","['milik', 'platform', 'gerak', 'bidang', 'didik', 'kembang', 'provinsi', 'temu']",milik platform gerak bidang didik kembang provinsi temu,1
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@alwirasyiidu195,"Davyn, kami ada platform yang bergerak di bidang pendidikan dan sudah dipakai sekolah di 20 provinsi. Kolaborasi yukk",2,2 tahun yang lalu,117,"davyn, kami ada platform yang bergerak di bidang pendidikan dan sudah dipakai sekolah di 20 provinsi. kolaborasi yukk",davyn kami ada platform yang bergerak di bidang pendidikan dan sudah dipakai sekolah di provinsi kolaborasi yukk,davyn kami ada platform yang bergerak di bidang pendidikan dan sudah dipakai sekolah di provinsi kolaborasi yukk,"['davyn', 'kami', 'ada', 'platform', 'yang', 'bergerak', 'di', 'bidang', 'pendidikan', 'dan', 'sudah', 'dipakai', 'sekolah', 'di', 'provinsi', 'kolaborasi', 'yukk']","['platform', 'bergerak', 'bidang', 'pendidikan', 'dipakai', 'sekolah', 'provinsi', 'kolaborasi', 'yukk']","['platform', 'gerak', 'bidang', 'didik', 'pakai', 'sekolah', 'provinsi', 'kolaborasi', 'yukk']",platform gerak bidang didik pakai sekolah provinsi kolaborasi yukk,1
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@andrepremadjangga2511,So proud of you❤❤❤,1,2 tahun yang lalu (diedit),18,so proud of you❤❤❤,so proud of you,so proud of you,"['so', 'proud', 'of', 'you']","['so', 'proud', 'of', 'you']","['so', 'proud', 'of', 'you']",so proud of you,0
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@andrepremadjangga2511,So proud of you davin,1,2 tahun yang lalu,21,so proud of you davin,so proud of you davin,so proud of you davin,"['so', 'proud', 'of', 'you', 'davin']","['so', 'proud', 'of', 'you', 'davin']","['so', 'proud', 'of', 'you', 'davin']",so proud of you davin,0
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@alxshop,So proud of you,1,2 tahun yang lalu,15,so proud of you,so proud of you,so proud of you,"['so', 'proud', 'of', 'you']","['so', 'proud', 'of', 'you']","['so', 'proud', 'of', 'you']",so proud of you,0
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@heninuraeni5471,"Tetap belajar n pinter ya nak, jadikan Indonesia mercusuar dunia, jangan lupa wisdom nya..",1,2 tahun yang lalu,90,"tetap belajar n pinter ya nak, jadikan indonesia mercusuar dunia, jangan lupa wisdom nya..",tetap belajar n pinter ya nak jadikan indonesia mercusuar dunia jangan lupa wisdom nya,tetap belajar n pinter ya nak jadikan indonesia mercusuar dunia jangan lupa wisdom nya,"['tetap', 'belajar', 'n', 'pinter', 'ya', 'nak', 'jadikan', 'indonesia', 'mercusuar', 'dunia', 'jangan', 'lupa', 'wisdom', 'nya']","['belajar', 'n', 'pinter', 'nak', 'jadikan', 'indonesia', 'mercusuar', 'dunia', 'lupa', 'wisdom']","['ajar', 'n', 'pinter', 'nak', 'jadi', 'indonesia', 'mercusuar', 'dunia', 'lupa', 'wisdom']",ajar n pinter nak jadi indonesia mercusuar dunia lupa wisdom,2
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@bsg2472,"@davyn7, Selamat dan sukses ya. Bila dalam rangka membentuk holding company memerlukan advis strategi restrukturisasi yang hemat pajak, dapat menghubungi saya. Trims...",1,2 tahun yang lalu,168,"@davyn7, selamat dan sukses ya. bila dalam rangka membentuk holding company memerlukan advis strategi restrukturisasi yang hemat pajak, dapat menghubungi saya. trims...",selamat dan sukses ya bila dalam rangka membentuk holding company memerlukan advis strategi restrukturisasi yang hemat pajak dapat menghubungi saya trims,selamat dan sukses ya bila dalam rangka membentuk holding company memerlukan advis strategi restrukturisasi yang hemat pajak dapat menghubungi saya trims,"['selamat', 'dan', 'sukses', 'ya', 'bila', 'dalam', 'rangka', 'membentuk', 'holding', 'company', 'memerlukan', 'advis', 'strategi', 'restrukturisasi', 'yang', 'hemat', 'pajak', 'dapat', 'menghubungi', 'saya', 'trims']","['selamat', 'sukses', 'rangka', 'membentuk', 'holding', 'company', 'advis', 'strategi', 'restrukturisasi', 'hemat', 'pajak', 'menghubungi', 'trims']","['selamat', 'sukses', 'rangka', 'bentuk', 'holding', 'company', 'advis', 'strategi', 'restrukturisasi', 'hemat', 'pajak', 'hubung', 'trims']",selamat sukses rangka bentuk holding company advis strategi restrukturisasi hemat pajak hubung trims,1
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@zuzanganendra7985,Gasss terus bro....,1,2 tahun yang lalu,19,gasss terus bro....,gas terus bro,gas terus bro,"['gas', 'terus', 'bro']",['gas'],['gas'],gas,0
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@bdenny876,keren sekali davyn kamu ber 3 memberi contoh yang sangat baik bagi generasi muda. kalau tidak kita siapa lagi yang akan membangun dan membesarkan bangsa Indonesia ini. Lanjutkan terus dan tetap semangat davyn and team...,1,2 tahun yang lalu,220,keren sekali davyn kamu ber 3 memberi contoh yang sangat baik bagi generasi muda. kalau tidak kita siapa lagi yang akan membangun dan membesarkan bangsa indonesia ini. lanjutkan terus dan tetap semangat davyn and team...,keren sekali davyn kamu ber memberi contoh yang sangat baik bagi generasi muda kalau tidak kita siapa lagi yang akan membangun dan membesarkan bangsa indonesia ini lanjutkan terus dan tetap semangat davyn and team,keren sekali davyn kamu ber memberi contoh yang sangat baik bagi generasi muda kalau tidak kita siapa lagi yang akan membangun dan membesarkan bangsa indonesia ini lanjutkan terus dan tetap semangat davyn and team,"['keren', 'sekali', 'davyn', 'kamu', 'ber', 'memberi', 'contoh', 'yang', 'sangat', 'baik', 'bagi', 'generasi', 'muda', 'kalau', 'tidak', 'kita', 'siapa', 'lagi', 'yang', 'akan', 'membangun', 'dan', 'membesarkan', 'bangsa', 'indonesia', 'ini', 'lanjutkan', 'terus', 'dan', 'tetap', 'semangat', 'davyn', 'and', 'team']","['keren', 'ber', 'contoh', 'generasi', 'muda', 'membangun', 'membesarkan', 'bangsa', 'indonesia', 'lanjutkan', 'semangat', 'and', 'team']","['keren', 'ber', 'contoh', 'generasi', 'muda', 'bangun', 'besar', 'bangsa', 'indonesia', 'lanjut', 'semangat', 'and', 'team']",keren ber contoh generasi muda bangun besar bangsa indonesia lanjut semangat and team,2
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@sunartort4386,Cerdas bisa bangga jadi anak muda indonesia,1,2 tahun yang lalu,43,cerdas bisa bangga jadi anak muda indonesia,cerdas bisa bangga jadi anak muda indonesia,cerdas bisa bangga jadi anak muda indonesia,"['cerdas', 'bisa', 'bangga', 'jadi', 'anak', 'muda', 'indonesia']","['cerdas', 'bangga', 'anak', 'muda', 'indonesia']","['cerdas', 'bangga', 'anak', 'muda', 'indonesia']",cerdas bangga anak muda indonesia,2
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@sunartort4386,Luar biasa indonesia tanah air beta 🇮🇩👍🏼👍🏼,1,2 tahun yang lalu,42,luar biasa indonesia tanah air beta 🇮🇩👍🏼👍🏼,luar biasa indonesia tanah air beta,luar biasa indonesia tanah air beta,"['luar', 'biasa', 'indonesia', 'tanah', 'air', 'beta']","['indonesia', 'tanah', 'air', 'beta']","['indonesia', 'tanah', 'air', 'beta']",indonesia tanah air beta,2
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@lilacitabali3126,Davyn selamat dan sukses ya,0,2 tahun yang lalu,27,davyn selamat dan sukses ya,davyn selamat dan sukses ya,davyn selamat dan sukses ya,"['davyn', 'selamat', 'dan', 'sukses', 'ya']","['selamat', 'sukses']","['selamat', 'sukses']",selamat sukses,0
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@rizkykusumah,Super Proud!,0,2 tahun yang lalu,12,super proud!,super proud,super proud,"['super', 'proud']","['super', 'proud']","['super', 'proud']",super proud,0
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@TheSTEAMParent,Makasih udh jadi sumber inspirasi.. lanjuut.. don't ever stop,0,2 tahun yang lalu,61,makasih udh jadi sumber inspirasi.. lanjuut.. don't ever stop,makasih udh jadi sumber inspirasi lanjuut dont ever stop,makasih sudah jadi sumber inspirasi lanjuut dont ever stop,"['makasih', 'sudah', 'jadi', 'sumber', 'inspirasi', 'lanjuut', 'dont', 'ever', 'stop']","['makasih', 'sumber', 'inspirasi', 'lanjuut', 'dont', 'ever', 'stop']","['makasih', 'sumber', 'inspirasi', 'lanjuut', 'dont', 'ever', 'stop']",makasih sumber inspirasi lanjuut dont ever stop,1
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@heru.t,Kereeen,0,2 tahun yang lalu,7,kereeen,keren,keren,['keren'],['keren'],['keren'],keren,0
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@sashimiandnoodle9539,You're awesome!! ❤,0,2 tahun yang lalu,18,you're awesome!! ❤,youre awesome,youre awesome,"['youre', 'awesome']","['youre', 'awesome']","['youre', 'awesome']",youre awesome,0
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@azumazum6848,Ayo bang bagikan ilmunya lewat vidio yutube supaya kami lebih mahir dalam mengenal Ai,0,2 tahun yang lalu,85,ayo bang bagikan ilmunya lewat vidio yutube supaya kami lebih mahir dalam mengenal ai,ayo bang bagikan ilmunya lewat vidio yutube supaya kami lebih mahir dalam mengenal ai,ayo bang bagikan ilmunya lewat vidio yutube supaya kami lebih mahir dalam mengenal ai,"['ayo', 'bang', 'bagikan', 'ilmunya', 'lewat', 'vidio', 'yutube', 'supaya', 'kami', 'lebih', 'mahir', 'dalam', 'mengenal', 'ai']","['ayo', 'bagikan', 'ilmunya', 'vidio', 'yutube', 'mahir', 'mengenal', 'ai']","['ayo', 'bagi', 'ilmu', 'vidio', 'yutube', 'mahir', 'kenal', 'ai']",ayo bagi ilmu vidio yutube mahir kenal ai,1
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@widyasaraswati5123,"SALUT kepada Davyn dan Jason, generasi muda Indonesia yang memiliki impian dan nasionalisme sangat tinggi. Terimakasih Tuhan.",0,2 tahun yang lalu,125,"salut kepada davyn dan jason, generasi muda indonesia yang memiliki impian dan nasionalisme sangat tinggi. terimakasih tuhan.",salut kepada davyn dan jason generasi muda indonesia yang memiliki impian dan nasionalisme sangat tinggi terimakasih tuhan,salut kepada davyn dan jason generasi muda indonesia yang memiliki impian dan nasionalisme sangat tinggi terimakasih tuhan,"['salut', 'kepada', 'davyn', 'dan', 'jason', 'generasi', 'muda', 'indonesia', 'yang', 'memiliki', 'impian', 'dan', 'nasionalisme', 'sangat', 'tinggi', 'terimakasih', 'tuhan']","['salut', 'jason', 'generasi', 'muda', 'indonesia', 'memiliki', 'impian', 'nasionalisme', 'terimakasih', 'tuhan']","['salut', 'jason', 'generasi', 'muda', 'indonesia', 'milik', 'impi', 'nasionalisme', 'terimakasih', 'tuhan']",salut jason generasi muda indonesia milik impi nasionalisme terimakasih tuhan,2
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@dedyandrinst5654,"Good job davyn.smoga kamu dpt lewati badai, wujudkan the go to pendidikan di Indonesia.",0,2 tahun yang lalu,87,"good job davyn.smoga kamu dpt lewati badai, wujudkan the go to pendidikan di indonesia.",good job davynsmoga kamu dpt lewati badai wujudkan the go to pendidikan di indonesia,good job davynsmoga kamu dapat lewati badai wujudkan the go to pendidikan di indonesia,"['good', 'job', 'davynsmoga', 'kamu', 'dapat', 'lewati', 'badai', 'wujudkan', 'the', 'go', 'to', 'pendidikan', 'di', 'indonesia']","['good', 'job', 'davynsmoga', 'lewati', 'badai', 'wujudkan', 'the', 'go', 'to', 'pendidikan', 'indonesia']","['good', 'job', 'davynsmoga', 'lewat', 'badai', 'wujud', 'the', 'go', 'to', 'didik', 'indonesia']",good job davynsmoga lewat badai wujud the go to didik indonesia,2
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@vilav7145,"Sukses kak, Indonesia butuh lebih banyak orang kaya kalian",0,2 tahun yang lalu,58,"sukses kak, indonesia butuh lebih banyak orang kaya kalian",sukses kak indonesia butuh lebih banyak orang kaya kalian,sukses kak indonesia butuh lebih banyak orang kaya kalian,"['sukses', 'kak', 'indonesia', 'butuh', 'lebih', 'banyak', 'orang', 'kaya', 'kalian']","['sukses', 'kak', 'indonesia', 'butuh', 'orang', 'kaya']","['sukses', 'kak', 'indonesia', 'butuh', 'orang', 'kaya']",sukses kak indonesia butuh orang kaya,2
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@aningcan8214,Saya sangatttt salut dgn nasionalisme mas dan keluarga moga banyak anak indi yg bisa bersama sama buat memajukan bangsa saya slalu ada djln sebagai TKW bahkan di Eropa sebener nya negara kita lebih baik,0,2 tahun yang lalu,202,saya sangatttt salut dgn nasionalisme mas dan keluarga moga banyak anak indi yg bisa bersama sama buat memajukan bangsa saya slalu ada djln sebagai tkw bahkan di eropa sebener nya negara kita lebih baik,saya sangat salut dgn nasionalisme mas dan keluarga moga banyak anak indi yg bisa bersama sama buat memajukan bangsa saya slalu ada djln sebagai tkw bahkan di eropa sebener nya negara kita lebih baik,saya sangat salut dgn nasionalisme mas dan keluarga moga banyak anak indi yg bisa bersama sama buat memajukan bangsa saya slalu ada djln sebagai tkw bahkan di eropa sebener nya negara kita lebih baik,"['saya', 'sangat', 'salut', 'dgn', 'nasionalisme', 'mas', 'dan', 'keluarga', 'moga', 'banyak', 'anak', 'indi', 'yg', 'bisa', 'bersama', 'sama', 'buat', 'memajukan', 'bangsa', 'saya', 'slalu', 'ada', 'djln', 'sebagai', 'tkw', 'bahkan', 'di', 'eropa', 'sebener', 'nya', 'negara', 'kita', 'lebih', 'baik']","['salut', 'nasionalisme', 'keluarga', 'moga', 'anak', 'indi', 'memajukan', 'bangsa', 'slalu', 'djln', 'tkw', 'eropa', 'sebener', 'negara']","['salut', 'nasionalisme', 'keluarga', 'moga', 'anak', 'indi', 'maju', 'bangsa', 'slalu', 'djln', 'tkw', 'eropa', 'sebener', 'negara']",salut nasionalisme keluarga moga anak indi maju bangsa slalu djln tkw eropa sebener negara,1
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@hasbyashshidiqie1234,Salut and Sukses buat anak muda Dayn yg terus mewujudkan masa depan yg lebih  baik. Krn majunya bangsa ini terletak pada pundak anak Bangsa seusiamu.,0,2 tahun yang lalu,149,salut and sukses buat anak muda dayn yg terus mewujudkan masa depan yg lebih  baik. krn majunya bangsa ini terletak pada pundak anak bangsa seusiamu.,salut and sukses buat anak muda dayn yg terus mewujudkan masa depan yg lebih baik krn majunya bangsa ini terletak pada pundak anak bangsa seusiamu,salut and sukses buat anak muda dayn yg terus mewujudkan masa depan yg lebih baik karena majunya bangsa ini terletak pada pundak anak bangsa seusiamu,"['salut', 'and', 'sukses', 'buat', 'anak', 'muda', 'dayn', 'yg', 'terus', 'mewujudkan', 'masa', 'depan', 'yg', 'lebih', 'baik', 'karena', 'majunya', 'bangsa', 'ini', 'terletak', 'pada', 'pundak', 'anak', 'bangsa', 'seusiamu']","['salut', 'and', 'sukses', 'anak', 'muda', 'dayn', 'mewujudkan', 'majunya', 'bangsa', 'terletak', 'pundak', 'anak', 'bangsa', 'seusiamu']","['salut', 'and', 'sukses', 'anak', 'muda', 'dayn', 'wujud', 'maju', 'bangsa', 'letak', 'pundak', 'anak', 'bangsa', 'usia']",salut and sukses anak muda dayn wujud maju bangsa letak pundak anak bangsa usia,1
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@BanyoeIjang,Masyarakat berharap banyak dari ide revolusioner ini bro Davin. Semoga bisa meningkatkan level Dunia pendidikan.dan generasi muda bisa lebih baik bisa bersaing di masa depan.respect,0,2 tahun yang lalu,181,masyarakat berharap banyak dari ide revolusioner ini bro davin. semoga bisa meningkatkan level dunia pendidikan.dan generasi muda bisa lebih baik bisa bersaing di masa depan.respect,masyarakat berharap banyak dari ide revolusioner ini bro davin semoga bisa meningkatkan level dunia pendidikandan generasi muda bisa lebih baik bisa bersaing di masa depanrespect,masyarakat berharap banyak dari ide revolusioner ini bro davin semoga bisa meningkatkan level dunia pendidikandan generasi muda bisa lebih baik bisa bersaing di masa depanrespect,"['masyarakat', 'berharap', 'banyak', 'dari', 'ide', 'revolusioner', 'ini', 'bro', 'davin', 'semoga', 'bisa', 'meningkatkan', 'level', 'dunia', 'pendidikandan', 'generasi', 'muda', 'bisa', 'lebih', 'baik', 'bisa', 'bersaing', 'di', 'masa', 'depanrespect']","['masyarakat', 'berharap', 'ide', 'revolusioner', 'davin', 'semoga', 'meningkatkan', 'level', 'dunia', 'pendidikandan', 'generasi', 'muda', 'bersaing', 'depanrespect']","['masyarakat', 'harap', 'ide', 'revolusioner', 'davin', 'moga', 'tingkat', 'level', 'dunia', 'pendidikandan', 'generasi', 'muda', 'saing', 'depanrespect']",masyarakat harap ide revolusioner davin moga tingkat level dunia pendidikandan generasi muda saing depanrespect,1
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@vonnyfebe8020,Puji Tuhan Davyn jd lah berkat unt bangsa Indonesia...spy nama TUHAN YESUS  MENGGEMA DIHATI STIAP ANAK BANGSA INI.AMIN,0,2 tahun yang lalu,118,puji tuhan davyn jd lah berkat unt bangsa indonesia...spy nama tuhan yesus  menggema dihati stiap anak bangsa ini.amin,puji tuhan davyn jd lah berkat unt bangsa indonesiaspy nama tuhan yesus menggema dihati stiap anak bangsa iniamin,puji tuhan davyn jd lah berkat unt bangsa indonesiaspy nama tuhan yesus menggema dihati stiap anak bangsa iniamin,"['puji', 'tuhan', 'davyn', 'jd', 'lah', 'berkat', 'unt', 'bangsa', 'indonesiaspy', 'nama', 'tuhan', 'yesus', 'menggema', 'dihati', 'stiap', 'anak', 'bangsa', 'iniamin']","['puji', 'tuhan', 'berkat', 'unt', 'bangsa', 'indonesiaspy', 'nama', 'tuhan', 'yesus', 'menggema', 'dihati', 'stiap', 'anak', 'bangsa', 'iniamin']","['puji', 'tuhan', 'berkat', 'unt', 'bangsa', 'indonesiaspy', 'nama', 'tuhan', 'yesus', 'gema', 'hati', 'stiap', 'anak', 'bangsa', 'iniamin']",puji tuhan berkat unt bangsa indonesiaspy nama tuhan yesus gema hati stiap anak bangsa iniamin,2
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@teammediangawi,❤❤,0,2 tahun yang lalu,2,❤❤,,,[],[],[],,0
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@bundamuzakki8513,Keren Davyin,0,2 tahun yang lalu,12,keren davyin,keren davyin,keren davyin,"['keren', 'davyin']","['keren', 'davyin']","['keren', 'davyin']",keren davyin,0
10,https://www.youtube.com/watch?v=RYwFpsaeHDQ,@swakurasivid,"Hi Davyn...you cool ! 
AI needs low-code platforms. Low-code platforms are designed to help developers build applications faster and with less coding. 
nah kalau mau tahu low-code nya Indonesia, kontak-kontak yah.😍",0,2 tahun yang lalu,216,"hi davyn...you cool ! 
ai needs low-code platforms. low-code platforms are designed to help developers build applications faster and with less coding. 
nah kalau mau tahu low-code nya indonesia, kontak-kontak yah.😍",hi davynyou cool ai needs lowcode platforms lowcode platforms are designed to help developers build applications faster and with less coding nah kalau mau tahu lowcode nya indonesia kontakkontak yah,hi davynyou cool ai needs lowcode platforms lowcode platforms are designed to help developers build applications faster and with less coding nah kalau mau tahu lowcode nya indonesia kontakkontak yah,"['hi', 'davynyou', 'cool', 'ai', 'needs', 'lowcode', 'platforms', 'lowcode', 'platforms', 'are', 'designed', 'to', 'help', 'developers', 'build', 'applications', 'faster', 'and', 'with', 'less', 'coding', 'nah', 'kalau', 'mau', 'tahu', 'lowcode', 'nya', 'indonesia', 'kontakkontak', 'yah']","['hi', 'davynyou', 'cool', 'ai', 'needs', 'lowcode', 'platforms', 'lowcode', 'platforms', 'are', 'designed', 'to', 'help', 'developers', 'build', 'applications', 'faster', 'and', 'with', 'less', 'coding', 'lowcode', 'indonesia', 'kontakkontak']","['hi', 'davynyou', 'cool', 'ai', 'needs', 'lowcode', 'platforms', 'lowcode', 'platforms', 'are', 'designed', 'to', 'help', 'developers', 'build', 'applications', 'faster', 'and', 'with', 'less', 'coding', 'lowcode', 'indonesia', 'kontakkontak']",hi davynyou cool ai needs lowcode platforms lowcode platforms are designed to help developers build applications faster and with less coding lowcode indonesia kontakkontak,1
