video_number,video_url,author,comment,likes,published_time
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@yogaerdin7228,"Bapak Gibran yang terhormat
Apakah bapak Gibran pernah mendengar istilah STEAM (Science (Sains), Technology (Teknologi), Engineering (Teknik), dan Mathematics (Matematika).  Kalau belum, kiranya saya boleh menjelaskan sedikit tentang STEAM. STEAM adalah suatu pendekatan pembelajaran yang menggabungkan  4 bidang ilmu di atas, kiranya bapak menghendaki pelajar Indonesia nantinya bisa bersaing secara global terkait bidang teknologi, mungkin kiranya bisa diterapkan metode steam dalam pembelajaran di sekolah-sekolah.  Terlebih banyak negara-negara maju yang sudah menerapkannya. Singkatnya pak Gibran yang di ubah itu bukan kemampuan coding atau AI nya tapi lebih ke metode pemikiran siswanya dalam belajar pak Gibran 
Makasih",6,1 tahun yang lalu (diedit)
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@anda3508,"Yang canangin juga gak tau AI...
Otak Kosoooong 😂😂😂😂😂",0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@arian_ariana,"kalo semuanya nunggu sampe urgent baru digarap, kapan kita bisa jadi Pioneer?",0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@anurwahab,kalau mau belajar ai sediain dulu alat-alatnya ke sekolah-sekolah...jangan cuma nuntut ini itu tapi gak memfasilitasi...,0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@lintangwisesa,AI yang dimaksud Fufufafa pasti cuma ngeprompt doang,0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@ainewsly1,"Lebih baik focus dlu d kota2 besar, agar muncul bibit persaingan global di masa depan. 
di cina per sept 2025 SD - SMP tahun wajib mempelajari AI. 

Jgn anggap enteng perekembangan Artificial intelligence, AI itu bukan hanya sekedar bikin lagu, bikin video, bikin gambar, ada ribuan fungsi lain nya",0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@Parttime_Tachyon_Lab_Assistant,"oh ai udh masuk kok ke pendidikan,noh temen gw make ai buat esai",0,1 tahun yang lalu (diedit)
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@hasnakurniawan9767,"Program pemerintah jujur bagus jika diterapkan, namun terkesan tergesa-gesa, seperti gak mempersipakan dengan matang dengan memepertimbangkan problematika di Indonesia. Pemeirntah semacam tidak riset dahulu sebelum buat kebijakan jadi hanya usulan- usulan tapi gak memperhatikan masalah-masalah yang harusnya jadi prioritas evaluasi dan pembenahan. Jangan jadikan siswa-siswa apalagi guru menjadi kelinci percobaan.",0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@pernandaas,Nambah kali bagi aja masih banyak yang belum bisa padahal udh sma -_-,1,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@thegaz2449,Menambahkan AI ke kurikulum sebelum menyelesaikan masalah dasar pendidikan ibarat mendirikan satelit di atas lumpur. Kita bukan menolak masa depan—kita hanya belum selesai dengan masa kini.,5,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@FardaniYS,Kebelet AI biar dikira kerja,0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@cikicikibumbum259,"Yang Anda maksud itu STEM. Kalau STEAM : Science, Technology, Engineering, Art, Mathematics.",0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@yogaerdin7228,@cikicikibumbum259  betul kak artnya lupa gak tak masukin,1,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@karldarwin1253,"Negeri dan Menteri FOMO, ujug2nya apa? yak biar ADA ALIRAN DANA ut di MARK UP",0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@samgalho13,"Hafalan materi dasar aja sulit
Banyak yg bilang hafalan itu gak perlu, lalu gimana bisa faham kalau dasarnya tidak hafal?",12,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@IskandarJunaidi-s8q,"Mbak najwa takut bersuara skrang untuk mengkritik pemerintah semenjak di undang oleh presiden ke istana, ada apa mbak nana?",0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@hermanwillem7057,"bukan cuman di AI doang tapi dimana aja. lagian aja liatlah raja asean kegelapan (spore), senior man powernya di didik lagi biar bisa pake AI atau setidaknya bisa mengimbangi dijaman AI yg UDAH PASTI akan datang. klo nungguin semua rata mah keburu AI jadi bentuk yg beda lagi.

lagian bikin aja pilot schoolnya dulu gausah kurikulum menyeluruh klo gamau ribet.",0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@username-afm,"Tujuannya agar ga cuma jadi pengguna teknologi, tapi demo yg dipraktekin ama dia cuma jadi pawang prompt doang 😅",0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@GaleriAN,Sarjana bhsa inggris banyak.,0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@yogasamsu,"Daripada Ai, mending belajar:

1. Critical thinking. Mulai dari membedakan fakta dan opini
2. Written communication. Beda dengan ngomong, nulis memaksa pikiran kita untuk terstruktur
3. Problem solving. Cara mengatasi permasalahan hidup",82,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@rosesarerosie979,"meme yang tangga dilangkahin itu cocok untuk menggambarkan. 
-gaji guru rendah
- fasilitas jelek 
- kompetensi guru 
- skor pisa rendah 
- tau2 pengen nerapin teknologi 
beresin aja dulu masalah2 dasar. baru deh bacot masalah ai bla bla",0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@mugirahayu419,"Dah lah si wapres ganti AI aja, si gibran bukannya ngasi solusi malah jadi salah 1 akar masalah 🤦😖",0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@rinaaaf,"Dear pembuat kebijakan atau yg minta dibuatkan kebijakan....

Pendidikan kita ini mau ngejar gengsi kah biar dikata maju oleh negara lain? Mau bikin rumah yang kuat kok malah duluan gentengnya sedangkan pasaknya aja masih lemah?

Saya sendiri melihat banyak anak2 yang belum mampu berlogika dengan baik.... cuma tau main tiktok tapi belum kenal aplikasi Microsoft Word dll.... mereka belajar TIK, hanya menghafal di buku LKS.. bisa nggak ngejar AI?

Bagi masyarakat kota besar, mungkin masih mudah disiasati. Tapi nanti terjadi kesenjangan...  mungkin ada yang bisa mengikuti, tapi ada juga yang merasa kewalahan.... beresin dulu pasak yang ada gih",2,1 tahun yang lalu (diedit)
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@ahmadsyaifudinfirmansyah967,"Hhmmm, apakah memakan tempe sejak kecil lantas bisa membuat kita bisa menjadi pembuat tempe?",3,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@BogdanovHenry-k7h,Main di 𝑺𝑼𝑯𝑼𝟑𝟐𝟖 bikin auto happy! Rezeki emang gak salah alamat!,0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@BoeckStyle-r7i,Main di 𝑺𝑼𝑯𝑼𝟑𝟐𝟖 bikin auto happy! Rezeki emang gak salah alamat!,0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@BocetAssunta,💰 Cuan deras tanpa henti! 𝑺𝑼𝑯𝑼𝟑𝟐𝟖 emang juara! 💎,0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@BobadillaHugori-u8b,Jakpot besar bikin aku makin percaya sama keberuntungan di 𝑺𝑼𝑯𝑼𝟑𝟐𝟖!,0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@bobadillmanuel-u7q,"Happy banget main di 𝑺𝑼𝑯𝑼𝟑𝟐𝟖 , jakpotnya besar terus!",0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@boadasantos-c6s,"💰 Sensasi menang tiada henti, cuma di 𝑺𝑼𝑯𝑼𝟑𝟐𝟖! 🚀😍",0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@BnhStahl-h6d,📈 Rezeki besar di setiap putaran! 𝑺𝑼𝑯𝑼𝟑𝟐𝟖 luar biasa! 🔥,0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@BmosherJoseph-f8t,"📈 Pasti cuan, pasti happy! 𝑺𝑼𝑯𝑼𝟑𝟐𝟖 terbaik! 💥🎯",0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@Bmooreguzman-u6t5h,"🎯 Putar terus, menang terus! 𝑺𝑼𝑯𝑼𝟑𝟐𝟖 mantap! 🚀",0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@KethekPemat,"Menghafal tetap penting, memahami juga penting, berpikir kritis itu level selanjutnya.....nggak mutu klu dipisah pisahkan",2,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@AndriSutomo-ft3bn,"@KethekPemat  cakeeep. Semua berhubungan, dan ngaruh satu sama lain sih, bahkan matematika yg sering di-klaim bukan menghafal..Misalnya, perkalian dasar lu hapal, tapi lu mesti paham dan ngerti darimana asalnya perkalian, oh pertambahan angka yg sama dan berulang. Udh masuk operasi hitung, lu kan mesti hapal juga rumusnya, lalu paham operasi hitungnya...",1,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@jameswan4142,Lo sesat pikir.,1,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@wiszking87,"Ga perlu hafal, yang penting itu ngerti konteks apa yang yang dipelajari, catat!.",1,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@alkaligreylion4419,"​ @wiszking87 Lol, kalo perkalian dasar satu digit aja gak hafal, gimana mengerjakan matematika yang rumit?

Menghafal itu dasar dari pembelajaran.",1,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@wiszking87,"Pembelajaran yang terlalu fokus pada hafalan membuat siswa hanya mengingat tanpa benar-benar memahami. Akibatnya, banyak yang tidak tahu konteks atau manfaat dari apa yang dipelajari. Yang lebih penting adalah menumbuhkan pemahaman dan berpikir kritis, bukan sekadar menghafal jawaban.",1,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@AndriSutomo-ft3bn," @wiszking87  berarti dua-duanya penting, menghafal penting, ngerti apa yg dipelajari juga penting.",1,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@NotHumanDayo,"Ai itu selalu sebuah TOOL/ALAT yang digunakan untuk membantu orang, bukan semena2 magic yang harus dipelajari. 
Belum lagi, ngapain diajari AI, seharusnya AI itu dipake untuk membantu mengajar orang",7,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@ChiesaBimoRadityatamaPribadi,Betul sekali... 👍🏻😁,3,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@ecoanimasi,"Tambahan, pendidikan moral + karakter itu harus di tambah sih, permasalahan korupsi, pencurian, begal, buang sampah sembarangan, tebang hutan, dll itu semua gara2 masyarakat banyak yg serakah + kurang bermoral",2,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@ImamFadli2011,"critical thinking dll yg anda sebutkan itu sudah menjadi bagian dari kurikulum medeka, apapun mapelnya..",2,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@jumaedi4643,"Betul sekali 👍 membaca dan menulis melatih otak bisa terus bekerja, efek positif menulis bisa mengingat lebih baik.",2,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@joniartha9777,Wises comment so far 🔥,1,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@AndriSutomo-ft3bn,Super true. 😢,1,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@aupdentata,"Saya guru dan saya setuju 😢 tidak penting sekali AI harus masuk langsung, ganti kurikulum lagi dll tidak penting karena sejatinya ujung tombak pertama adalah kualitas Guru",1,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@erwinlidra5006,Percuma... Kata mereka mending belajar agama 🤣,0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@HarryCerahBahagia,Mau belajar apapun ujung2 nya ujian ekonomi apalagi ekonomi sulit situasi kemiskinan orang tua harus putar otak agar tetap eksis,0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@masyouthsugianto,"Apakah antara pendidikan moral, karakter dengan pendidikan umum itu suatu PILIHAN? Apakah tidak bisa berjalan seiring bagai pasangan yang saling membutuhkan... anjjaay..😂 Bukannya Jawa Barat sudah memulai..??",0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@SamWede,"Naaaahhh, ini, yang bener gini!",0,11 bulan yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@nodamekira8580,"Yap, minimal level keterampilan numerasi dan literasinya bagus dulu",0,5 bulan yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@suburmakmurrr,"Dengan segala kelemahannya , Pendidikan Indonesia sebenarnya cukup canggih, 

karena anak anak Indonesia sudah disiapkan untuk ERA AI sejak lebih dari dua puluh tahun lalu. 

Indonesia itu sudah sangat maju pemikirannya—kita saja yang baru sadar.

Di awal 2000-an, saat banyak orang bahkan belum tahu AI itu apa, sistem pendidikan Indonesia sudah menaruh inti evaluasi pada bahasa dan logika. 

Lewat Ujian Nasional, sejak awal Bahasa Indonesia, Matematika, dan Bahasa Inggris konsisten menjadi mata pelajaran wajib.

Bukan karena pelajaran lain tidak penting, melainkan karena pemerintah memahami bahwa inilah fondasi masa depan.

Teknologi boleh berubah, tetapi kemampuan berpikir, bernalar, dan memahami bahasa akan selalu dibutuhkan.

Karena itu hafalan perlahan ditinggalkan. Soal-soal dibuat panjang, kontekstual, dan tidak mudah ditebak—bukan untuk mempersulit anak, melainkan untuk memaksa cara berpikir naik level.

Tanpa kita disadari, anak Indonesia sebenarnya sudah disiapkan untuk era AI sejak dua puluh tahun yang lalu.",0,5 bulan yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@Bmeyerjeswani-n5m,"💰 Pasti hoki, pasti menang di 𝑺𝑼𝑯𝑼𝟑𝟐𝟖! 🎯🚀",0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@BmccannRAFAEL-b5j,𝑺𝑼𝑯𝑼𝟑𝟐𝟖..Terpopuler masakini❤️,0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@Bloodykumar-x5g,"🎯 Masuk, spin, menang! Simple di 𝑺𝑼𝑯𝑼𝟑𝟐𝟖! 🚀",0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@bloodlingRubel-e5s,Bahagia Bangat Hari ini Dapat JP Main di 𝑺𝑼𝑯𝑼𝟑𝟐𝟖😍,0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@BlokhinShid-y7w,"Parah banget! 𝑺𝑼𝑯𝑼𝟑𝟐𝟖-bikin candu berat, susah banget buat berhenti!",0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@Blintthorat,"📊 Sudah banyak yang membuktikan, sekarang giliran kamu! 𝑺𝑼𝑯𝑼𝟑𝟐𝟖! 🔥💎",0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@BlanquLxiao,💰 Cuan deras tanpa henti! 𝑺𝑼𝑯𝑼𝟑𝟐𝟖 emang juara! 💎,0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@BlandonWhite,"Rezeki hari ini datang dari 𝑺𝑼𝑯𝑼𝟑𝟐𝟖 , makasih atas keberuntungannya!",0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@Rangkyday,"Di bayangan wapres ketik prompt, atau bikin animasi brain rot tung tung sahur dari mukanya 😂😂",0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@viky1354,"hukum jera dulu tersangka koruptor jangan bahas pendidikan
busuk semua",0,1 tahun yang lalu (diedit)
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@AguzzTN54,"Duar.. ntar trnyata cuma ngeprompt doang, krna guru yg di bidang AI/ML blom banyak .",0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@muhammadridwan-nv2eu,"Siswa belum semua bisa mengoperasikan komputer, jangankan belajar ngoding, ngetik saja belum terlalu paham. Paling pas utamakan literasi numerasi dahulu, karena dua hal itu adalah pintu untuk berpikir logis, kreatif, dan problem solving solution oriented😊",47,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@yopikriswantoro,"Ngeprint aja masih bingung, disuruh ngajarin ngoding😂",33,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@kusnadi1864,"Maksud nya pak wakil presiden mungkin, dgn ai semua bisa jd mudah tinggal ngeprompt doang, kayak dulu Dy ngeprompt MK bisa jd wapres 😅. Tp klo ngeprompt gitu kan hasilnya sesuai tp ilmu nya gak ada 😅",0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@mochamadnurdin5978,Mantap. Narasi,0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@gusfath8275,Saya rasa ini lebih ke politis. Kalau mau menyadari harusnya pemerintah menata dulu kekurangan guru saat ini yg mengalami gelombang pensiun. Tidak imbang yg keluar dg yg masuk. Apalagi ada kebijakan tidak boleh merekrut honorer. Ini saja belum rampung kakak,1,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@aiepbug,Mestinya yg lebih fundamental dulu : critical thinking & computational thinking. AI AI nanti ajalah.,4,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@biji_naj,"Boro boro AI... Tadi anak saya di ajari cara bikin wesel di sekolah, pelajaran jaman batu",1,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@nontonhoror-qq6ht,"Perbaiki hal yang fundamental terkait baca tulis dan menghitung, menghafal memahami, baru lari ke ai setelahnya.",0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@ahmedlag4909,literasi rendah + AI = bencana kemanusiaan,118,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@joniartha9777,Setuju sih ini tambah tambahan aja dak bisa bikin ai yang harus kuat logikanya wkwkw,1,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@JirenOfficial,"Jangan kan operasikan komputer,,Komputernya saja tidak ada..apa yang mau di operasikan 😂",0,11 bulan yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@jastipmiegacoan,Serius ngeprint doang gbs?,0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@aethersx2,"​ @jastipmiegacoan  bagi orang biasa jangankan ngeprint, mikir keyword google buat nyeselesaiin masalah yang di hadapi aja bingung.",4,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@Polaninka,megang mouse aja masih gemeteran,0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@Kecoa_Bunting,"jadinya, disuruh nulis python yang di gambar piton 😅😂🤣",0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@samgalho13,"tambah 1 lagi, adab rendah",4,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@andalah2202,"kalau banyak pendidikan didaerah yg tertinggal, masa 1 negara harus tertinggal? adil itu bukan sama rata. punya anak 2, 1nya SD 1nya SMA akan beda uang jajannya, akan beda tugas membantu orang tua dirumah. tugas pemerintah adalah memberikan pendidikan yg layak, lebih dari cukup kalau bisa, pada semua anak yg hidup di negara ini. untuk yg sudah dapat pendidikan cukup, dorong agar bisa merasakan pendidikan lebih dengan swadaya mandiri yg tidak memberatkan pihak siswa. kami warga sumatera sudah tau kalau kami tertinggal pendidikannya dengan orang orang di pulau jawa tapi kami tidak minta pendidikan di pulau jawa menunggu kami maju, tapi pendidikan di pulau jawab tetap harus melaju sesuai jalannya untuk memajukan indonesia. biarkan kami maju dengan sendirinya, tetap tanpa deskriminasi, siapa tau akan mengimbangi sendiri pada waktunya.",6,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@ardhenismuhammadaflah7818,"Yang harus digenjot lebih harusnya tentang riset AI dan pengimplementasian nya pada efisiensi pemerintahan, bikin regulasi perlindungan tenaga kerja terhadap AI itu lebih mendesak, ada mapel AI tapi di indo lingkungan nya pengembangan AI dan institusi pemerintahan yang masih rendah teknologi buat apa? bagusnya itu fasilitasi pengembangan AI baru mapel",0,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@mf_faqih,"perhitungan aja masih banyak yang belum bisa, kok pengen jadi pengembang AI, bisa-bisa liat notasi matematika udah semaput duluan.",1,1 tahun yang lalu
2,https://www.youtube.com/watch?v=UUTaymXAtqU,@NicoleSamara-d6h,"India yang sdmnya terkenal jago IT aja gak ada ngewajibin AI di kurikulumnya tapi ngewajibin guru ITnya pada update dan ngajar. Jauh-jauh wajibin AI, pastiin dulu guru IT nya siap apa kagak, gue selama sekolah SMP dan SMA guru IT tuh gak ada yang bener-bener lulusan IT, bahkan ada yang lulusan seni wkwk jadi pas bagian jam belajarnya ya jadi jamkos mulu, materinya cuma sekelas mengenal hardware, software, sama warna komputer macem magenta, cyan doang, sekarang mau bikin kurikulum AI, aneh😂",12,1 tahun yang lalu
